	ABC.id
54736	chr6:34194944-34195444_KIFC1
54907	chr6:34194944-34195444_TAF11
54713	chr6:34240260-34240760_TAPBP
54900	chr6:34240260-34240760_RPS10
54819	chr6:34240260-34240760_C6orf1
54863	chr6:34240260-34240760_NUDT3
54908	chr6:34240260-34240760_TAF11
54807	chr6:34240260-34240760_LEMD2
54918	chr6:34240260-34240760_ANKS1A
54924	chr6:34240260-34240760_ZNF76
54772	chr6:34240260-34240760_CUTA
54748	chr6:34240260-34240760_ITPR3
54795	chr6:34240260-34240760_HMGA1
54638	chr6:34240260-34240760_DAXX
54626	chr6:34240260-34240760_PHF1
54693	chr6:34240992-34241492_WDR46
54843	chr6:34240992-34241492_ZBTB9
54608	chr6:34240992-34241492_ZBTB22
54820	chr6:34240992-34241492_C6orf1
54651	chr6:34240992-34241492_PFDN6
54853	chr6:34240992-34241492_C6orf106
54864	chr6:34240992-34241492_NUDT3
54808	chr6:34240992-34241492_LEMD2
54726	chr6:34240992-34241492_RGL2
54888	chr6:34240992-34241492_SNRPC
54639	chr6:34240992-34241492_DAXX
54854	chr6:34245075-34245575_C6orf106
54652	chr6:34245075-34245575_PFDN6
54774	chr6:34245075-34245575_CUTA
54628	chr6:34245075-34245575_PHF1
54750	chr6:34245075-34245575_ITPR3
54715	chr6:34245075-34245575_TAPBP
54727	chr6:34245075-34245575_RGL2
54785	chr6:34245075-34245575_UQCC2
54609	chr6:34245075-34245575_ZBTB22
54926	chr6:34245075-34245575_ZNF76
54844	chr6:34245075-34245575_ZBTB9
54821	chr6:34245075-34245575_C6orf1
54797	chr6:34245075-34245575_HMGA1
54866	chr6:34528231-34528731_NUDT3
54763	chr6:34528231-34528731_BAK1
54911	chr6:34528231-34528731_TAF11
54822	chr6:34528231-34528731_C6orf1
54751	chr6:34528231-34528731_ITPR3
54786	chr6:34528231-34528731_UQCC2
54940	chr6:34528231-34528731_DEF6
54946	chr6:34528231-34528731_PPARD
54903	chr6:34528231-34528731_RPS10
54877	chr6:34528231-34528731_UHRF1BP1
54855	chr6:34528231-34528731_C6orf106
54933	chr6:34528231-34528731_TEAD3
54798	chr6:34528231-34528731_HMGA1
54921	chr6:34528231-34528731_ANKS1A
54922	chr6:35699584-35700084_ANKS1A
54979	chr6:35699584-35700084_BRPF3
54972	chr6:35699584-35700084_SRPK1
54891	chr6:35699584-35700084_SNRPC
54878	chr6:35699584-35700084_UHRF1BP1
54966	chr6:35699584-35700084_FKBP5
54960	chr6:35699584-35700084_RPL10A
54913	chr6:35719336-35719836_TAF11
54879	chr6:35719336-35719836_UHRF1BP1
54892	chr6:35719336-35719836_SNRPC
54980	chr6:35719336-35719836_BRPF3
54929	chr6:35719336-35719836_ZNF76
54973	chr6:35719336-35719836_SRPK1
55068	chr6:35719336-35719836_SRSF3
54967	chr6:35719336-35719836_FKBP5
54936	chr6:36084654-36085154_TEAD3
54981	chr6:36084654-36085154_BRPF3
55126	chr6:36084654-36085154_PPIL1
54930	chr6:36084654-36085154_ZNF76
54962	chr6:36084654-36085154_RPL10A
55156	chr6:36084654-36085154_MTCH1
54943	chr6:36084654-36085154_DEF6
55069	chr6:36084654-36085154_SRSF3
54968	chr6:36084654-36085154_FKBP5
55004	chr6:36084654-36085154_MAPK14
55011	chr6:36084654-36085154_KCTD20
54974	chr6:36084654-36085154_SRPK1
55040	chr6:36084654-36085154_STK38
54956	chr6:36086310-36086810_FANCE
54950	chr6:36086310-36086810_PPARD
54975	chr6:36086310-36086810_SRPK1
55041	chr6:36086310-36086810_STK38
55187	chr6:36086310-36086810_C6orf89
54944	chr6:36086310-36086810_DEF6
54982	chr6:36086310-36086810_BRPF3
55005	chr6:36086310-36086810_MAPK14
54931	chr6:36086310-36086810_ZNF76
55006	chr6:36091547-36092047_MAPK14
55013	chr6:36091547-36092047_KCTD20
55042	chr6:36091547-36092047_STK38
55128	chr6:36091547-36092047_PPIL1
54932	chr6:36091547-36092047_ZNF76
54964	chr6:36091547-36092047_RPL10A
54938	chr6:36091547-36092047_TEAD3
55158	chr6:36091547-36092047_MTCH1
54970	chr6:36091547-36092047_FKBP5
55243	chr6:36315393-36315893_TBC1D22B
55270	chr6:36315393-36315893_PIM1
54939	chr6:36315393-36315893_TEAD3
55014	chr6:36315393-36315893_KCTD20
55072	chr6:36315393-36315893_SRSF3
54965	chr6:36315393-36315893_RPL10A
55216	chr6:36315393-36315893_TMEM217
55159	chr6:36315393-36315893_MTCH1
54971	chr6:36315393-36315893_FKBP5
54977	chr6:36315393-36315893_SRPK1
54984	chr6:36315393-36315893_BRPF3
55073	chr6:36816346-36816846_SRSF3
55160	chr6:36816346-36816846_MTCH1
55190	chr6:36816346-36816846_C6orf89
55044	chr6:36816346-36816846_STK38
55271	chr6:36816346-36816846_PIM1
55015	chr6:36816346-36816846_KCTD20
54978	chr6:36816346-36816846_SRPK1
55323	chr6:36816346-36816846_CMTR1
55349	chr6:36816346-36816846_ZFAND3
55297	chr6:36816346-36816846_RNF8
55130	chr6:36816346-36816846_PPIL1
55375	chr6:36816346-36816846_CCDC167
55217	chr6:36816346-36816846_TMEM217
55008	chr6:36816346-36816846_MAPK14
55131	chr6:37006385-37006885_PPIL1
55298	chr6:37006385-37006885_RNF8
55218	chr6:37006385-37006885_TMEM217
55324	chr6:37006385-37006885_CMTR1
55272	chr6:37006385-37006885_PIM1
55046	chr6:37016688-37017188_STK38
55246	chr6:37016688-37017188_TBC1D22B
55273	chr6:37016688-37017188_PIM1
55163	chr6:37017943-37018443_MTCH1
55047	chr6:37017943-37018443_STK38
55274	chr6:37017943-37018443_PIM1
55378	chr6:37017943-37018443_CCDC167
55300	chr6:37017943-37018443_RNF8
55221	chr6:37025781-37026281_TMEM217
55164	chr6:37025781-37026281_MTCH1
55248	chr6:37025781-37026281_TBC1D22B
55077	chr6:37025781-37026281_SRSF3
55275	chr6:37025781-37026281_PIM1
55134	chr6:37025781-37026281_PPIL1
55353	chr6:37025781-37026281_ZFAND3
55302	chr6:37026983-37027483_RNF8
55078	chr6:37026983-37027483_SRSF3
55380	chr6:37026983-37027483_CCDC167
55049	chr6:37026983-37027483_STK38
55249	chr6:37026983-37027483_TBC1D22B
55328	chr6:37026983-37027483_CMTR1
55021	chr6:37030208-37030708_KCTD20
55079	chr6:37030208-37030708_SRSF3
55136	chr6:37030208-37030708_PPIL1
55051	chr6:37051208-37051708_STK38
55167	chr6:37051208-37051708_MTCH1
55382	chr6:37051208-37051708_CCDC167
55137	chr6:37051208-37051708_PPIL1
55278	chr6:37051208-37051708_PIM1
55080	chr6:37051208-37051708_SRSF3
55356	chr6:37051208-37051708_ZFAND3
55252	chr6:37071010-37071510_TBC1D22B
55225	chr6:37071010-37071510_TMEM217
55279	chr6:37071010-37071510_PIM1
55331	chr6:37071010-37071510_CMTR1
55383	chr6:37071010-37071510_CCDC167
55305	chr6:37071010-37071510_RNF8
55023	chr6:37071010-37071510_KCTD20
54993	chr6:37071010-37071510_BRPF3
55168	chr6:37071010-37071510_MTCH1
55280	chr6:37077506-37078006_PIM1
55199	chr6:37077506-37078006_C6orf89
55306	chr6:37077506-37078006_RNF8
55169	chr6:37077506-37078006_MTCH1
55358	chr6:37077506-37078006_ZFAND3
55253	chr6:37077506-37078006_TBC1D22B
54994	chr6:37077506-37078006_BRPF3
55140	chr6:37079737-37080237_PPIL1
55281	chr6:37079737-37080237_PIM1
55227	chr6:37079737-37080237_TMEM217
55170	chr6:37079737-37080237_MTCH1
55054	chr6:37079737-37080237_STK38
55083	chr6:37079737-37080237_SRSF3
55307	chr6:37079737-37080237_RNF8
55385	chr6:37079737-37080237_CCDC167
55200	chr6:37079737-37080237_C6orf89
55359	chr6:37079737-37080237_ZFAND3
55333	chr6:37079737-37080237_CMTR1
54995	chr6:37079737-37080237_BRPF3
55360	chr6:37095745-37096245_ZFAND3
55308	chr6:37095745-37096245_RNF8
55026	chr6:37095745-37096245_KCTD20
55084	chr6:37095745-37096245_SRSF3
55055	chr6:37095745-37096245_STK38
54996	chr6:37095745-37096245_BRPF3
55335	chr6:37096480-37096980_CMTR1
55229	chr6:37096480-37096980_TMEM217
55086	chr6:37123036-37123536_SRSF3
55143	chr6:37123036-37123536_PPIL1
55362	chr6:37123036-37123536_ZFAND3
55284	chr6:37123036-37123536_PIM1
55173	chr6:37123036-37123536_MTCH1
55057	chr6:37123036-37123536_STK38
55310	chr6:37123036-37123536_RNF8
55174	chr6:37144919-37145419_MTCH1
55285	chr6:37144919-37145419_PIM1
55311	chr6:37144919-37145419_RNF8
55144	chr6:37144919-37145419_PPIL1
55337	chr6:37144919-37145419_CMTR1
55029	chr6:37144919-37145419_KCTD20
54999	chr6:37144919-37145419_BRPF3
55087	chr6:37144919-37145419_SRSF3
55175	chr6:37154958-37155458_MTCH1
55000	chr6:37154958-37155458_BRPF3
55088	chr6:37154958-37155458_SRSF3
55205	chr6:37154958-37155458_C6orf89
55312	chr6:37154958-37155458_RNF8
55030	chr6:37154958-37155458_KCTD20
55145	chr6:37154958-37155458_PPIL1
55286	chr6:37154958-37155458_PIM1
55391	chr6:37159492-37159992_CCDC167
55001	chr6:37159492-37159992_BRPF3
55260	chr6:37159492-37159992_TBC1D22B
55261	chr6:37172756-37173256_TBC1D22B
55340	chr6:37172756-37173256_CMTR1
55234	chr6:37172756-37173256_TMEM217
55177	chr6:37172756-37173256_MTCH1
55288	chr6:37172756-37173256_PIM1
55289	chr6:37173458-37173958_PIM1
55033	chr6:37173458-37173958_KCTD20
55148	chr6:37173458-37173958_PPIL1
55062	chr6:37173458-37173958_STK38
55208	chr6:37173458-37173958_C6orf89
55341	chr6:37173458-37173958_CMTR1
55262	chr6:37173458-37173958_TBC1D22B
55209	chr6:37175701-37176201_C6orf89
55092	chr6:37175701-37176201_SRSF3
55149	chr6:37175701-37176201_PPIL1
55290	chr6:37175701-37176201_PIM1
55316	chr6:37175701-37176201_RNF8
55236	chr6:37175701-37176201_TMEM217
55179	chr6:37175701-37176201_MTCH1
55369	chr6:37178110-37178610_ZFAND3
55150	chr6:37178110-37178610_PPIL1
55180	chr6:37178110-37178610_MTCH1
55237	chr6:37178110-37178610_TMEM217
55343	chr6:37178110-37178610_CMTR1
55093	chr6:37178110-37178610_SRSF3
55317	chr6:37178110-37178610_RNF8
55210	chr6:37178110-37178610_C6orf89
55291	chr6:37178110-37178610_PIM1
55094	chr6:37391407-37391907_SRSF3
55065	chr6:37391407-37391907_STK38
55181	chr6:37391407-37391907_MTCH1
55319	chr6:37394594-37395094_RNF8
55239	chr6:37394594-37395094_TMEM217
55037	chr6:37394594-37395094_KCTD20
55152	chr6:37394594-37395094_PPIL1
55397	chr6:37394594-37395094_CCDC167
55240	chr6:37575688-37576188_TMEM217
55267	chr6:37575688-37576188_TBC1D22B
55153	chr6:37575688-37576188_PPIL1
55294	chr6:37575688-37576188_PIM1
55183	chr6:37575688-37576188_MTCH1
55213	chr6:37575688-37576188_C6orf89
55398	chr6:37575688-37576188_CCDC167
55372	chr6:37575688-37576188_ZFAND3
55401	chr6:37678992-37679492_GLO1
55321	chr6:37678992-37679492_RNF8
55295	chr6:37678992-37679492_PIM1
55268	chr6:37678992-37679492_TBC1D22B
55322	chr6:37681397-37681897_RNF8
55155	chr6:37681397-37681897_PPIL1
55185	chr6:37681397-37681897_MTCH1
55296	chr6:37681397-37681897_PIM1
55348	chr6:37681397-37681897_CMTR1
55402	chr6:37681397-37681897_GLO1
55406	chr6:39199058-39199558_MOCS1
55403	chr6:39199058-39199558_GLO1
55404	chr6:39199058-39199558_DNAH8
55405	chr6:39199058-39199558_SAYSD1
55407	chr6:40106022-40106830_MOCS1
55426	chr6:40106022-40106830_NFYA
55416	chr6:40106022-40106830_UNC5CL
55413	chr6:40106022-40106830_KCNK5
55436	chr6:40106022-40106830_OARD1
55437	chr6:40107127-40107627_OARD1
55417	chr6:40107127-40107627_UNC5CL
55427	chr6:40107127-40107627_NFYA
55408	chr6:40107127-40107627_MOCS1
55409	chr6:40132711-40133211_MOCS1
55415	chr6:40132711-40133211_KCNK5
55419	chr6:40276348-40276848_UNC5CL
55429	chr6:40276348-40276848_NFYA
55482	chr6:40880002-40880502_USP49
55464	chr6:40880002-40880502_PRICKLE4
55455	chr6:40880002-40880502_FRS3
55411	chr6:40880002-40880502_MOCS1
55446	chr6:40880002-40880502_TFEB
55430	chr6:40880002-40880502_NFYA
55473	chr6:40880002-40880502_FOXP4
55421	chr6:40965207-40965707_UNC5CL
55483	chr6:40965207-40965707_USP49
55456	chr6:40965207-40965707_FRS3
55441	chr6:40965207-40965707_OARD1
55431	chr6:40965207-40965707_NFYA
55442	chr6:41288220-41288720_OARD1
55522	chr6:41288220-41288720_TAF8
55508	chr6:41288220-41288720_MED20
55422	chr6:41288220-41288720_UNC5CL
55484	chr6:41288220-41288720_USP49
55500	chr6:41288220-41288720_BYSL
55501	chr6:41293145-41293645_BYSL
55485	chr6:41293145-41293645_USP49
55509	chr6:41293145-41293645_MED20
55433	chr6:41293145-41293645_NFYA
55443	chr6:41293145-41293645_OARD1
55467	chr6:41293145-41293645_PRICKLE4
55493	chr6:41293145-41293645_CCND3
55468	chr6:41418747-41419247_PRICKLE4
55494	chr6:41418747-41419247_CCND3
55444	chr6:41418747-41419247_OARD1
55524	chr6:41418747-41419247_TAF8
55517	chr6:41418747-41419247_MRPS10
55459	chr6:41418747-41419247_FRS3
55424	chr6:41418747-41419247_UNC5CL
55450	chr6:41418747-41419247_TFEB
55460	chr6:41734819-41735319_FRS3
55469	chr6:41734819-41735319_PRICKLE4
55478	chr6:41734819-41735319_FOXP4
55512	chr6:42165235-42165735_MED20
55479	chr6:42165235-42165735_FOXP4
55504	chr6:42165235-42165735_BYSL
55488	chr6:42165235-42165735_USP49
55670	chr6:42165235-42165735_CUL9
55496	chr6:42165235-42165735_CCND3
55526	chr6:42165235-42165735_TAF8
55519	chr6:42165235-42165735_MRPS10
55470	chr6:42165235-42165735_PRICKLE4
55722	chr6:42165235-42165735_MEA1
55749	chr6:42165235-42165735_KLC4
55637	chr6:42165235-42165735_PPP2R5D
55561	chr6:42165235-42165735_TBCC
55739	chr6:42165235-42165735_CNPY3
55548	chr6:42165235-42165735_UBR2
55585	chr6:42167099-42167599_PTK7
55602	chr6:42167099-42167599_SRF
55638	chr6:42167099-42167599_PPP2R5D
55520	chr6:42167099-42167599_MRPS10
55527	chr6:42167099-42167599_TAF8
55690	chr6:42167099-42167599_PEX6
55505	chr6:42167099-42167599_BYSL
55740	chr6:42167099-42167599_CNPY3
55462	chr6:42167099-42167599_FRS3
55471	chr6:42167099-42167599_PRICKLE4
55497	chr6:42167099-42167599_CCND3
55489	chr6:42167099-42167599_USP49
55723	chr6:42167099-42167599_MEA1
55706	chr6:42167099-42167599_KLHDC3
55453	chr6:42167099-42167599_TFEB
55480	chr6:42167099-42167599_FOXP4
55767	chr6:42167099-42167599_RPL7L1
55563	chr6:42515229-42515729_TBCC
55774	chr6:42515229-42515729_ZNF318
55569	chr6:42515229-42515729_CUL7
55791	chr6:42515229-42515729_DNPH1
55825	chr6:42515229-42515729_YIPF3
55768	chr6:42515229-42515729_RPL7L1
55691	chr6:42515229-42515729_PEX6
55472	chr6:42515229-42515729_PRICKLE4
55463	chr6:42515229-42515729_FRS3
55481	chr6:42515229-42515729_FOXP4
56110	chr6:43359107-43359607_POLH
56091	chr6:43359107-43359607_TMEM63B
55551	chr6:43359107-43359607_UBR2
55640	chr6:43359107-43359607_PPP2R5D
55920	chr6:43359107-43359607_SLC35B2
55752	chr6:43359107-43359607_KLC4
55623	chr6:43359107-43359607_RRP36
55775	chr6:43359107-43359607_ZNF318
55792	chr6:43359107-43359607_DNPH1
55809	chr6:43359107-43359607_ABCC10
56034	chr6:43359107-43359607_XPO5
55977	chr6:43359107-43359607_CDC5L
55570	chr6:43359107-43359607_CUL7
55564	chr6:43359107-43359607_TBCC
55588	chr6:43670406-43670906_PTK7
55770	chr6:43670406-43670906_RPL7L1
55753	chr6:43670406-43670906_KLC4
55902	chr6:43670406-43670906_NFKBIE
55743	chr6:43670406-43670906_CNPY3
55674	chr6:43670406-43670906_CUL9
55776	chr6:43670406-43670906_ZNF318
56054	chr6:43670406-43670906_AARS2
55565	chr6:43670406-43670906_TBCC
55624	chr6:43670406-43670906_RRP36
56035	chr6:43670406-43670906_XPO5
55978	chr6:43670406-43670906_CDC5L
55867	chr6:43670406-43670906_POLR1C
56073	chr6:43670406-43670906_MAD2L1BP
55959	chr6:43670406-43670906_HSP90AB1
56017	chr6:43682167-43682667_SLC29A1
56131	chr6:43682167-43682667_GTPBP2
55771	chr6:43682167-43682667_RPL7L1
55754	chr6:43682167-43682667_KLC4
55828	chr6:43682167-43682667_YIPF3
55777	chr6:43682167-43682667_ZNF318
55811	chr6:43682167-43682667_ABCC10
55794	chr6:43682167-43682667_DNPH1
56036	chr6:43682167-43682667_XPO5
55941	chr6:43682167-43682667_MRPS18A
55606	chr6:43682167-43682667_SRF
55979	chr6:43682167-43682667_CDC5L
55625	chr6:43682167-43682667_RRP36
55868	chr6:43682167-43682667_POLR1C
55642	chr6:43682167-43682667_PPP2R5D
55960	chr6:43682167-43682667_HSP90AB1
55658	chr6:43682167-43682667_MRPL2
55589	chr6:43682167-43682667_PTK7
56055	chr6:43682167-43682667_AARS2
55998	chr6:43682167-43682667_VEGFA
55727	chr6:43682167-43682667_MEA1
56112	chr6:43682167-43682667_POLH
55710	chr6:43682167-43682667_KLHDC3
55694	chr6:43682167-43682667_PEX6
55942	chr6:43766467-43766967_MRPS18A
55829	chr6:43766467-43766967_YIPF3
55795	chr6:43766467-43766967_DNPH1
55849	chr6:43766467-43766967_TJAP1
55559	chr6:43766467-43766967_GLTSCR1L
55772	chr6:43766467-43766967_RPL7L1
55904	chr6:43766467-43766967_NFKBIE
55626	chr6:43766467-43766967_RRP36
55676	chr6:43766467-43766967_CUL9
56113	chr6:43766467-43766967_POLH
56018	chr6:43766467-43766967_SLC29A1
55745	chr6:43766467-43766967_CNPY3
55573	chr6:43766467-43766967_CUL7
56037	chr6:43766467-43766967_XPO5
55755	chr6:43766467-43766967_KLC4
55870	chr6:43823851-43824351_POLR1C
55813	chr6:43823851-43824351_ABCC10
55696	chr6:43823851-43824351_PEX6
55660	chr6:43823851-43824351_MRPL2
55574	chr6:43823851-43824351_CUL7
56133	chr6:43823851-43824351_GTPBP2
56076	chr6:43823851-43824351_MAD2L1BP
56095	chr6:43823851-43824351_TMEM63B
55943	chr6:43823851-43824351_MRPS18A
55962	chr6:43823851-43824351_HSP90AB1
55905	chr6:43823851-43824351_NFKBIE
55924	chr6:43823851-43824351_SLC35B2
55814	chr6:43884297-43884797_ABCC10
55645	chr6:43884297-43884797_PPP2R5D
55797	chr6:43884297-43884797_DNPH1
55713	chr6:43884297-43884797_KLHDC3
55730	chr6:43884297-43884797_MEA1
55925	chr6:43884297-43884797_SLC35B2
56001	chr6:43884297-43884797_VEGFA
55871	chr6:43884297-43884797_POLR1C
56058	chr6:43884297-43884797_AARS2
56077	chr6:43884297-43884797_MAD2L1BP
55906	chr6:43884297-43884797_NFKBIE
55982	chr6:43884297-43884797_CDC5L
55575	chr6:43884297-43884797_CUL7
55576	chr6:43894322-43894822_CUL7
55714	chr6:43894322-43894822_KLHDC3
55926	chr6:43894322-43894822_SLC35B2
56021	chr6:43894322-43894822_SLC29A1
55646	chr6:43894322-43894822_PPP2R5D
55593	chr6:43894322-43894822_PTK7
55699	chr6:43914666-43915166_PEX6
55577	chr6:43914666-43915166_CUL7
56117	chr6:43914666-43915166_POLH
55759	chr6:43914666-43915166_KLC4
55927	chr6:43914666-43915166_SLC35B2
55732	chr6:43914666-43915166_MEA1
56022	chr6:43914666-43915166_SLC29A1
55611	chr6:43914666-43915166_SRF
56136	chr6:43914666-43915166_GTPBP2
56041	chr6:43914666-43915166_XPO5
55816	chr6:43914666-43915166_ABCC10
55833	chr6:43914666-43915166_YIPF3
56156	chr6:43918909-43919409_MRPL14
55834	chr6:43918909-43919409_YIPF3
56042	chr6:43918909-43919409_XPO5
55966	chr6:43918909-43919409_HSP90AB1
55733	chr6:43918909-43919409_MEA1
56023	chr6:43918909-43919409_SLC29A1
56004	chr6:43918909-43919409_VEGFA
55947	chr6:43918909-43919409_MRPS18A
55854	chr6:43918909-43919409_TJAP1
55800	chr6:43918909-43919409_DNPH1
56080	chr6:43918909-43919409_MAD2L1BP
55631	chr6:43918909-43919409_RRP36
55985	chr6:43918909-43919409_CDC5L
56061	chr6:43918909-43919409_AARS2
56118	chr6:43918909-43919409_POLH
55874	chr6:43918909-43919409_POLR1C
55783	chr6:43918909-43919409_ZNF318
55716	chr6:43918909-43919409_KLHDC3
55595	chr6:43918909-43919409_PTK7
55664	chr6:43918909-43919409_MRPL2
56138	chr6:43932867-43933367_GTPBP2
55613	chr6:43932867-43933367_SRF
55717	chr6:43932867-43933367_KLHDC3
55596	chr6:43932867-43933367_PTK7
55579	chr6:43932867-43933367_CUL7
55649	chr6:43932867-43933367_PPP2R5D
55632	chr6:43932867-43933367_RRP36
55734	chr6:43932867-43933367_MEA1
55682	chr6:43932867-43933367_CUL9
55761	chr6:43932867-43933367_KLC4
55929	chr6:43932867-43933367_SLC35B2
56167	chr6:43932867-43933367_SUPT3H
55855	chr6:43932867-43933367_TJAP1
56024	chr6:43932867-43933367_SLC29A1
55784	chr6:43932867-43933367_ZNF318
56005	chr6:43932867-43933367_VEGFA
55818	chr6:43932867-43933367_ABCC10
56063	chr6:43937120-43937620_AARS2
56120	chr6:43937120-43937620_POLH
55836	chr6:43937120-43937620_YIPF3
55650	chr6:43937120-43937620_PPP2R5D
56168	chr6:43937120-43937620_SUPT3H
56139	chr6:43937120-43937620_GTPBP2
56044	chr6:43937120-43937620_XPO5
55987	chr6:43937120-43937620_CDC5L
55949	chr6:43937120-43937620_MRPS18A
55819	chr6:43937120-43937620_ABCC10
55683	chr6:43937120-43937620_CUL9
56006	chr6:43937120-43937620_VEGFA
56101	chr6:43937120-43937620_TMEM63B
56025	chr6:43937120-43937620_SLC29A1
56169	chr6:43938479-43938979_SUPT3H
55931	chr6:43938479-43938979_SLC35B2
56045	chr6:43938479-43938979_XPO5
55837	chr6:43938479-43938979_YIPF3
55634	chr6:43938479-43938979_RRP36
55857	chr6:43938479-43938979_TJAP1
56083	chr6:43938479-43938979_MAD2L1BP
55615	chr6:43938479-43938979_SRF
56007	chr6:43938479-43938979_VEGFA
55950	chr6:43938479-43938979_MRPS18A
55598	chr6:43938479-43938979_PTK7
55988	chr6:43938479-43938979_CDC5L
55969	chr6:43938479-43938979_HSP90AB1
55667	chr6:43938479-43938979_MRPL2
55763	chr6:43938479-43938979_KLC4
55786	chr6:43938479-43938979_ZNF318
56140	chr6:43938479-43938979_GTPBP2
56159	chr6:43938479-43938979_MRPL14
56121	chr6:43938479-43938979_POLH
55616	chr6:43940134-43940634_SRF
55932	chr6:43940134-43940634_SLC35B2
55599	chr6:43940134-43940634_PTK7
56027	chr6:43940134-43940634_SLC29A1
56046	chr6:43940134-43940634_XPO5
55582	chr6:43940134-43940634_CUL7
56008	chr6:43940134-43940634_VEGFA
56141	chr6:43940134-43940634_GTPBP2
55685	chr6:43940134-43940634_CUL9
55838	chr6:43940134-43940634_YIPF3
55914	chr6:43954145-43954645_NFKBIE
55583	chr6:43954145-43954645_CUL7
55879	chr6:43954145-43954645_POLR1C
55765	chr6:43954145-43954645_KLC4
56142	chr6:43954145-43954645_GTPBP2
55788	chr6:43954145-43954645_ZNF318
55859	chr6:43954145-43954645_TJAP1
56104	chr6:43954145-43954645_TMEM63B
56085	chr6:43954145-43954645_MAD2L1BP
55687	chr6:44046800-44047300_CUL9
56067	chr6:44046800-44047300_AARS2
56172	chr6:44046800-44047300_SUPT3H
55991	chr6:44046800-44047300_CDC5L
56048	chr6:44046800-44047300_XPO5
55915	chr6:44046800-44047300_NFKBIE
56124	chr6:44046800-44047300_POLH
55973	chr6:44064379-44064879_HSP90AB1
55790	chr6:44064379-44064879_ZNF318
55935	chr6:44064379-44064879_SLC35B2
56011	chr6:44064379-44064879_VEGFA
55881	chr6:44064379-44064879_POLR1C
56087	chr6:44064379-44064879_MAD2L1BP
56173	chr6:44064379-44064879_SUPT3H
56049	chr6:44064379-44064879_XPO5
55993	chr6:44429967-44430467_CDC5L
56145	chr6:44429967-44430467_GTPBP2
56031	chr6:44429967-44430467_SLC29A1
56174	chr6:44429967-44430467_SUPT3H
55862	chr6:44429967-44430467_TJAP1
55955	chr6:44429967-44430467_MRPS18A
55882	chr6:44429967-44430467_POLR1C
56126	chr6:44429967-44430467_POLH
56050	chr6:44429967-44430467_XPO5
56069	chr6:44429967-44430467_AARS2
55917	chr6:44429967-44430467_NFKBIE
56088	chr6:44429967-44430467_MAD2L1BP
55863	chr6:44439258-44439758_TJAP1
56175	chr6:44439258-44439758_SUPT3H
56032	chr6:44439258-44439758_SLC29A1
55994	chr6:44439258-44439758_CDC5L
56089	chr6:44439258-44439758_MAD2L1BP
56127	chr6:44439258-44439758_POLH
55957	chr6:44443369-44443869_MRPS18A
56014	chr6:44443369-44443869_VEGFA
55844	chr6:44443369-44443869_YIPF3
55995	chr6:44443369-44443869_CDC5L
56052	chr6:44443369-44443869_XPO5
55938	chr6:44443369-44443869_SLC35B2
56176	chr6:44443369-44443869_SUPT3H
56166	chr6:44443369-44443869_MRPL14
56109	chr6:44443369-44443869_TMEM63B
56071	chr6:44443369-44443869_AARS2
55884	chr6:44443369-44443869_POLR1C
65628	chr6:47102362-47102862_TNFRSF21
65633	chr6:47102362-47102862_CD2AP
65629	chr6:47103371-47103871_TNFRSF21
65636	chr6:47381652-47382152_CD2AP
65630	chr6:47388124-47388624_TNFRSF21
65635	chr6:47388124-47388624_CD2AP
65632	chr6:47392117-47392617_TNFRSF21
65637	chr6:47392117-47392617_CD2AP
63350	chr6:49613868-49614368_CENPQ
63355	chr6:49613868-49614368_RHAG
63359	chr6:49634657-49635157_RHAG
63364	chr6:49634657-49635157_MUT
63354	chr6:49634657-49635157_CENPQ
63353	chr6:49749946-49750446_CENPQ
63363	chr6:49749946-49750446_MUT
63358	chr6:49749946-49750446_RHAG
63352	chr6:49856418-49856918_CENPQ
63351	chr6:49907688-49908188_CENPQ
56195	chr6:52151560-52152060_TMEM14A
56187	chr6:52151560-52152060_PAQR8
56177	chr6:52151560-52152060_TRAM2
56213	chr6:52151560-52152060_MCM3
56241	chr6:52166061-52166561_GSTA4
56188	chr6:52166061-52166561_PAQR8
56232	chr6:52201668-52202168_FBXO9
56189	chr6:52201668-52202168_PAQR8
56180	chr6:52462953-52463453_TRAM2
56191	chr6:52477055-52477555_PAQR8
56200	chr6:52507911-52508411_TMEM14A
56182	chr6:52507911-52508411_TRAM2
56192	chr6:52507911-52508411_PAQR8
56235	chr6:52507911-52508411_FBXO9
56183	chr6:52590547-52591047_TRAM2
56193	chr6:52590547-52591047_PAQR8
56201	chr6:52590547-52591047_TMEM14A
56253	chr6:52590547-52591047_GCLC
56219	chr6:52590547-52591047_MCM3
56260	chr6:52590547-52591047_ELOVL5
56211	chr6:52590547-52591047_EFHC1
56236	chr6:52590547-52591047_FBXO9
56254	chr6:53224061-53224561_GCLC
56184	chr6:53224061-53224561_TRAM2
56202	chr6:53224061-53224561_TMEM14A
56227	chr6:53224061-53224561_ICK
56212	chr6:53224061-53224561_EFHC1
56194	chr6:53224061-53224561_PAQR8
56262	chr6:53302297-53302797_ELOVL5
56248	chr6:53302297-53302797_GSTA4
56255	chr6:53302297-53302797_GCLC
56204	chr6:53348162-53348662_TMEM14A
56229	chr6:53348162-53348662_ICK
64987	chr6:56934651-56935151_ZNF451
64989	chr6:56934651-56935151_RAB23
64990	chr6:56934651-56935151_PRIM2
