	ABC.id
40710	chr22:20175594-20176094_COMT
39590	chr22:20175594-20176094_C22orf29
41008	chr22:20175594-20176094_KLHL22
40750	chr22:20175594-20176094_DGCR8
40726	chr22:20175594-20176094_TRMT2A
41487	chr22:23842926-23843426_ZNF70
41451	chr22:23863878-23864378_CABIN1
41472	chr22:23863878-23864378_ZNF280A
41437	chr22:23863878-23864378_DERL3
41430	chr22:23863878-23864378_SMARCB1
41416	chr22:23863878-23864378_BCR
41458	chr22:23863878-23864378_SPECC1L
41495	chr22:23863878-23864378_CHCHD10
41423	chr22:23863878-23864378_MIF
41483	chr22:23863878-23864378_PRAME
41452	chr22:23864768-23865268_CABIN1
41459	chr22:23864768-23865268_SPECC1L
41477	chr22:23864768-23865268_GSTT1
41438	chr22:23864768-23865268_DERL3
41431	chr22:23864768-23865268_SMARCB1
41467	chr22:23869142-23869642_SLC2A11
41460	chr22:23869142-23869642_SPECC1L
41439	chr22:23869142-23869642_DERL3
41440	chr22:23875445-23875945_DERL3
41419	chr22:23875445-23875945_BCR
41492	chr22:24256035-24256535_ZNF70
41499	chr22:24256035-24256535_CHCHD10
41434	chr22:24256035-24256535_SMARCB1
41469	chr22:24256035-24256535_SLC2A11
41507	chr22:24335751-24336251_SNRPD3
41500	chr22:24335751-24336251_CHCHD10
41463	chr22:24335751-24336251_SPECC1L
41456	chr22:24335751-24336251_CABIN1
41481	chr22:24335751-24336251_GSTT1
41428	chr22:24335751-24336251_MIF
41470	chr22:24335751-24336251_SLC2A11
41493	chr22:24335751-24336251_ZNF70
41442	chr22:24335751-24336251_DERL3
41435	chr22:24335751-24336251_SMARCB1
41509	chr22:24335751-24336251_GUCD1
39177	chr22:26135952-26136452_LRP5L
39179	chr22:26135952-26136452_HPS4
39180	chr22:26800737-26801237_HPS4
39192	chr22:26800737-26801237_TFIP11
39178	chr22:26800737-26801237_LRP5L
39194	chr22:27015328-27015828_TFIP11
39188	chr22:27015328-27015828_SRRD
39182	chr22:27015328-27015828_HPS4
39200	chr22:27015328-27015828_TPST2
39189	chr22:27028458-27028958_SRRD
39201	chr22:27028458-27028958_TPST2
39195	chr22:27028458-27028958_TFIP11
39183	chr22:27028458-27028958_HPS4
39190	chr22:27038810-27039310_SRRD
39202	chr22:27038810-27039310_TPST2
39196	chr22:27038810-27039310_TFIP11
39210	chr22:28066590-28067090_TTC28
39218	chr22:28067480-28067980_PITPNB
39219	chr22:28122620-28123120_PITPNB
39343	chr22:29591501-29592001_GAS2L1
39323	chr22:29591501-29592001_UQCR10
39263	chr22:29591501-29592001_AP1B1
39238	chr22:29591501-29592001_KREMEN1
39243	chr22:29591501-29592001_EMID1
39302	chr22:29591501-29592001_MTMR3
39352	chr22:29591501-29592001_NF2
39292	chr22:29591501-29592001_ASCC2
39282	chr22:29591501-29592001_ZMAT5
39255	chr22:29591501-29592001_RHBDD3
39231	chr22:29600448-29600948_CCDC117
39321	chr22:29600448-29600948_CHEK2
39249	chr22:29600448-29600948_HSCB
39234	chr22:29600448-29600948_ZNRF3
39221	chr22:29600448-29600948_NEFH
39273	chr22:29600448-29600948_THOC5
39344	chr22:29600448-29600948_GAS2L1
39244	chr22:29600448-29600948_EMID1
39293	chr22:29600448-29600948_ASCC2
39325	chr22:29699435-29699935_UQCR10
39354	chr22:29699435-29699935_NF2
39345	chr22:29699435-29699935_GAS2L1
39274	chr22:29699435-29699935_THOC5
39265	chr22:29699435-29699935_AP1B1
39222	chr22:29699435-29699935_NEFH
39335	chr22:29699435-29699935_NIPSNAP1
39232	chr22:29699435-29699935_CCDC117
39235	chr22:29699435-29699935_ZNRF3
39253	chr22:29699435-29699935_XBP1
39314	chr22:29699435-29699935_EWSR1
39250	chr22:29699435-29699935_HSCB
39326	chr22:30176808-30177308_UQCR10
39346	chr22:30176808-30177308_GAS2L1
39241	chr22:30176808-30177308_KREMEN1
39236	chr22:30176808-30177308_ZNRF3
39275	chr22:30176808-30177308_THOC5
39266	chr22:30176808-30177308_AP1B1
39246	chr22:30176808-30177308_EMID1
39362	chr22:30176808-30177308_SEC14L6
39258	chr22:30176808-30177308_RHBDD3
39397	chr22:30176808-30177308_DUSP18
39419	chr22:30176808-30177308_MTFP1
39390	chr22:30176808-30177308_PES1
39295	chr22:30176808-30177308_ASCC2
39285	chr22:30176808-30177308_ZMAT5
39376	chr22:30176808-30177308_SF3A1
39412	chr22:30176808-30177308_TCN2
39296	chr22:30236457-30236957_ASCC2
39405	chr22:30236457-30236957_OSBP2
39391	chr22:30236457-30236957_PES1
39267	chr22:30236457-30236957_AP1B1
39242	chr22:30236457-30236957_KREMEN1
39224	chr22:30236457-30236957_NEFH
39276	chr22:30236457-30236957_THOC5
39316	chr22:30236457-30236957_EWSR1
39247	chr22:30236457-30236957_EMID1
39377	chr22:30236457-30236957_SF3A1
39420	chr22:30236457-30236957_MTFP1
39370	chr22:30236457-30236957_TBC1D10A
39363	chr22:30236457-30236957_SEC14L6
39259	chr22:30236457-30236957_RHBDD3
39356	chr22:30236457-30236957_NF2
39306	chr22:30236457-30236957_MTMR3
39307	chr22:30604758-30605258_MTMR3
39406	chr22:30604758-30605258_OSBP2
39426	chr22:30604758-30605258_MORC2
39421	chr22:30604758-30605258_MTFP1
39414	chr22:30604758-30605258_TCN2
39364	chr22:30604758-30605258_SEC14L6
39338	chr22:30604758-30605258_NIPSNAP1
39277	chr22:30604758-30605258_THOC5
39392	chr22:30604758-30605258_PES1
39328	chr22:30604758-30605258_UQCR10
39357	chr22:30604758-30605258_NF2
39371	chr22:30604758-30605258_TBC1D10A
39287	chr22:30604758-30605258_ZMAT5
39385	chr22:30604758-30605258_RNF215
39450	chr22:30612625-30613125_LIMK2
39278	chr22:30612625-30613125_THOC5
39379	chr22:30612625-30613125_SF3A1
39422	chr22:30612625-30613125_MTFP1
39372	chr22:30612625-30613125_TBC1D10A
39427	chr22:30612625-30613125_MORC2
39358	chr22:30612625-30613125_NF2
39433	chr22:30612625-30613125_RNF185
39308	chr22:30612625-30613125_MTMR3
39349	chr22:30612625-30613125_GAS2L1
39261	chr22:30612625-30613125_RHBDD3
39415	chr22:30612625-30613125_TCN2
39393	chr22:30612625-30613125_PES1
39318	chr22:30612625-30613125_EWSR1
39298	chr22:30612625-30613125_ASCC2
39329	chr22:30612625-30613125_UQCR10
39407	chr22:30612625-30613125_OSBP2
39226	chr22:30612625-30613125_NEFH
39330	chr22:30645040-30645540_UQCR10
39279	chr22:30645040-30645540_THOC5
39262	chr22:30645040-30645540_RHBDD3
39319	chr22:30645040-30645540_EWSR1
39309	chr22:30645040-30645540_MTMR3
39408	chr22:30645040-30645540_OSBP2
39401	chr22:30645040-30645540_DUSP18
39394	chr22:30645040-30645540_PES1
39423	chr22:30645040-30645540_MTFP1
39387	chr22:30645040-30645540_RNF215
39380	chr22:30645040-30645540_SF3A1
39366	chr22:30645040-30645540_SEC14L6
39350	chr22:30645040-30645540_GAS2L1
39428	chr22:30645040-30645540_MORC2
39340	chr22:30645040-30645540_NIPSNAP1
39440	chr22:30645040-30645540_SMTN
39446	chr22:30645040-30645540_INPP5J
39227	chr22:30645040-30645540_NEFH
39434	chr22:30645040-30645540_RNF185
39388	chr22:30679192-30679692_RNF215
39367	chr22:30679192-30679692_SEC14L6
39280	chr22:30679192-30679692_THOC5
39409	chr22:30679192-30679692_OSBP2
39452	chr22:30679192-30679692_LIMK2
39424	chr22:30679192-30679692_MTFP1
39228	chr22:30679192-30679692_NEFH
39447	chr22:30679192-30679692_INPP5J
39429	chr22:30679192-30679692_MORC2
39389	chr22:30826817-30827317_RNF215
39455	chr22:30826817-30827317_PATZ1
39410	chr22:30826817-30827317_OSBP2
39418	chr22:30826817-30827317_TCN2
39311	chr22:30826817-30827317_MTMR3
39448	chr22:30826817-30827317_INPP5J
39375	chr22:30826817-30827317_TBC1D10A
39368	chr22:30826817-30827317_SEC14L6
39425	chr22:30826817-30827317_MTFP1
39430	chr22:30826817-30827317_MORC2
39291	chr22:30826817-30827317_ZMAT5
39411	chr22:32066874-32067374_OSBP2
39468	chr22:32066874-32067374_PRR14L
39474	chr22:32066874-32067374_PISD
39443	chr22:32066874-32067374_SMTN
39449	chr22:32066874-32067374_INPP5J
39460	chr22:32066874-32067374_DEPDC5
39454	chr22:32066874-32067374_LIMK2
39456	chr22:32066874-32067374_PATZ1
39475	chr22:32869251-32869751_PISD
39459	chr22:32869251-32869751_DRG1
39615	chr22:35439190-35439690_MCM5
39609	chr22:35439190-35439690_TOM1
39642	chr22:35830221-35830721_APOL1
39610	chr22:35830221-35830721_TOM1
39616	chr22:35830221-35830721_MCM5
39632	chr22:35873837-35874337_APOL4
39669	chr22:35873837-35874337_APOL2
39617	chr22:35873837-35874337_MCM5
39623	chr22:35873837-35874337_RBFOX2
39611	chr22:35873837-35874337_TOM1
39624	chr22:36448602-36449102_RBFOX2
39644	chr22:36448602-36449102_APOL1
39694	chr22:36448602-36449102_TXN2
39706	chr22:36448602-36449102_FOXRED2
39680	chr22:36448602-36449102_TST
39718	chr22:36448602-36449102_EIF3D
39695	chr22:36485056-36485556_TXN2
39607	chr22:36485056-36485556_HMGXB4
39671	chr22:36485056-36485556_APOL2
39645	chr22:36485056-36485556_APOL1
39613	chr22:36485056-36485556_TOM1
39681	chr22:36485056-36485556_TST
39625	chr22:36485056-36485556_RBFOX2
39634	chr22:36485056-36485556_APOL4
39731	chr22:36485056-36485556_MPST
39719	chr22:36485056-36485556_EIF3D
39707	chr22:36485056-36485556_FOXRED2
39672	chr22:36519911-36520411_APOL2
39620	chr22:36519911-36520411_MCM5
39696	chr22:36519911-36520411_TXN2
39608	chr22:36519911-36520411_HMGXB4
39708	chr22:36519911-36520411_FOXRED2
39627	chr22:36819416-36819916_RBFOX2
39647	chr22:36819416-36819916_APOL1
39697	chr22:36819416-36819916_TXN2
39733	chr22:36819416-36819916_MPST
39683	chr22:36819416-36819916_TST
39698	chr22:36826856-36827356_TXN2
39722	chr22:36826856-36827356_EIF3D
39734	chr22:36826856-36827356_MPST
39684	chr22:36826856-36827356_TST
39674	chr22:36826856-36827356_APOL2
39834	chr22:37376664-37377164_GCAT
39699	chr22:37376664-37377164_TXN2
39808	chr22:37376664-37377164_LGALS1
39735	chr22:37376664-37377164_MPST
39649	chr22:37376664-37377164_APOL1
39795	chr22:37376664-37377164_SH3BP1
39861	chr22:37376664-37377164_EIF3L
39768	chr22:37376664-37377164_MICALL1
39711	chr22:37376664-37377164_FOXRED2
39723	chr22:37376664-37377164_EIF3D
39782	chr22:37376664-37377164_GGA1
39821	chr22:37376664-37377164_TRIOBP
39685	chr22:37376664-37377164_TST
39676	chr22:37378136-37378636_APOL2
39736	chr22:37378136-37378636_MPST
39796	chr22:37378136-37378636_SH3BP1
39876	chr22:37378136-37378636_POLR2F
39686	chr22:37378136-37378636_TST
39835	chr22:37378136-37378636_GCAT
39662	chr22:37378136-37378636_MYH9
39809	chr22:37378136-37378636_LGALS1
39747	chr22:37378136-37378636_RAC2
39756	chr22:37378136-37378636_CARD10
39650	chr22:37378136-37378636_APOL1
39849	chr22:37427208-37427708_ANKRD54
39677	chr22:37427208-37427708_APOL2
39663	chr22:37427208-37427708_MYH9
39770	chr22:37427208-37427708_MICALL1
39651	chr22:37427208-37427708_APOL1
39891	chr22:37427208-37427708_CDC42EP1
39836	chr22:37427208-37427708_GCAT
39797	chr22:37427208-37427708_SH3BP1
39823	chr22:37427208-37427708_TRIOBP
39687	chr22:37427208-37427708_TST
39757	chr22:37427208-37427708_CARD10
39758	chr22:37441942-37442442_CARD10
39771	chr22:37441942-37442442_MICALL1
39678	chr22:37441942-37442442_APOL2
39785	chr22:37441942-37442442_GGA1
39749	chr22:37441942-37442442_RAC2
39850	chr22:37441942-37442442_ANKRD54
39811	chr22:37441942-37442442_LGALS1
39726	chr22:37441942-37442442_EIF3D
39652	chr22:37441942-37442442_APOL1
39641	chr22:37441942-37442442_APOL4
39824	chr22:37441942-37442442_TRIOBP
39702	chr22:37441942-37442442_TXN2
39798	chr22:37441942-37442442_SH3BP1
39892	chr22:37441942-37442442_CDC42EP1
39714	chr22:37441942-37442442_FOXRED2
39864	chr22:37441942-37442442_EIF3L
39878	chr22:37441942-37442442_POLR2F
39812	chr22:37617955-37618455_LGALS1
39715	chr22:37617955-37618455_FOXRED2
39851	chr22:37617955-37618455_ANKRD54
39902	chr22:37617955-37618455_PICK1
39665	chr22:37617955-37618455_MYH9
39922	chr22:37617955-37618455_MAFF
39750	chr22:37617955-37618455_RAC2
39893	chr22:37617955-37618455_CDC42EP1
39772	chr22:37617955-37618455_MICALL1
39866	chr22:37654771-37655271_EIF3L
39852	chr22:37654771-37655271_ANKRD54
39903	chr22:37654771-37655271_PICK1
39716	chr22:37654771-37655271_FOXRED2
39704	chr22:37654771-37655271_TXN2
39894	chr22:37654771-37655271_CDC42EP1
39826	chr22:37654771-37655271_TRIOBP
39740	chr22:37654771-37655271_MPST
39839	chr22:37654771-37655271_GCAT
39717	chr22:37727816-37728316_FOXRED2
39940	chr22:37727816-37728316_CSNK1E
39814	chr22:37727816-37728316_LGALS1
39895	chr22:37727816-37728316_CDC42EP1
39904	chr22:37727816-37728316_PICK1
39788	chr22:37727816-37728316_GGA1
39853	chr22:37727816-37728316_ANKRD54
39761	chr22:37727816-37728316_CARD10
39705	chr22:37727816-37728316_TXN2
39667	chr22:37727816-37728316_MYH9
39742	chr22:38002980-38003480_MPST
39828	chr22:38002980-38003480_TRIOBP
39868	chr22:38002980-38003480_EIF3L
39692	chr22:38002980-38003480_TST
39952	chr22:38002980-38003480_KDELR3
39925	chr22:38002980-38003480_MAFF
39966	chr22:38002980-38003480_DDX17
39775	chr22:38002980-38003480_MICALL1
39905	chr22:38002980-38003480_PICK1
39980	chr22:38002980-38003480_DMC1
39896	chr22:38002980-38003480_CDC42EP1
39882	chr22:38002980-38003480_POLR2F
39933	chr22:38002980-38003480_TMEM184B
39762	chr22:38002980-38003480_CARD10
39763	chr22:38199198-38199698_CARD10
39926	chr22:38199198-38199698_MAFF
40041	chr22:38199198-38199698_GTPBP1
39934	chr22:38199198-38199698_TMEM184B
39869	chr22:38199198-38199698_EIF3L
39996	chr22:38199198-38199698_CBY1
39883	chr22:38199198-38199698_POLR2F
40011	chr22:38199198-38199698_TOMM22
39803	chr22:38199198-38199698_SH3BP1
39897	chr22:38199198-38199698_CDC42EP1
39855	chr22:38199198-38199698_ANKRD54
39842	chr22:38199198-38199698_GCAT
40026	chr22:38199198-38199698_JOSD1
39693	chr22:38199198-38199698_TST
39777	chr22:38680996-38681496_MICALL1
40165	chr22:38680996-38681496_APOBEC3G
39817	chr22:38680996-38681496_LGALS1
39943	chr22:38680996-38681496_CSNK1E
40150	chr22:38680996-38681496_CBX6
40197	chr22:38680996-38681496_APOBEC3C
39954	chr22:38680996-38681496_KDELR3
40103	chr22:38680996-38681496_CBX7
40088	chr22:38680996-38681496_NPTXR
40119	chr22:38680996-38681496_APOBEC3F
39830	chr22:38680996-38681496_TRIOBP
39843	chr22:38680996-38681496_GCAT
40213	chr22:38799983-38800483_RPL3
40228	chr22:38799983-38800483_SYNGR1
40243	chr22:38799983-38800483_TAB1
40120	chr22:38799983-38800483_APOBEC3F
39928	chr22:38799983-38800483_MAFF
39818	chr22:38799983-38800483_LGALS1
40013	chr22:38799983-38800483_TOMM22
39955	chr22:38799983-38800483_KDELR3
40043	chr22:38799983-38800483_GTPBP1
39885	chr22:38799983-38800483_POLR2F
40089	chr22:38799983-38800483_NPTXR
39944	chr22:38799983-38800483_CSNK1E
39805	chr22:38799983-38800483_SH3BP1
40058	chr22:38799983-38800483_SUN2
39969	chr22:38799983-38800483_DDX17
39792	chr22:38799983-38800483_GGA1
40074	chr22:38799983-38800483_DNAL4
39899	chr22:38799983-38800483_CDC42EP1
39936	chr22:38799983-38800483_TMEM184B
39778	chr22:38799983-38800483_MICALL1
39765	chr22:38799983-38800483_CARD10
40166	chr22:38799983-38800483_APOBEC3G
40229	chr22:38857464-38857964_SYNGR1
40137	chr22:38857464-38857964_APOBEC3B
39970	chr22:38857464-38857964_DDX17
40090	chr22:38857464-38857964_NPTXR
40214	chr22:38857464-38857964_RPL3
39956	chr22:38857464-38857964_KDELR3
40244	chr22:38857464-38857964_TAB1
39945	chr22:38857464-38857964_CSNK1E
40152	chr22:38857464-38857964_CBX6
39909	chr22:38857464-38857964_PICK1
40258	chr22:38857464-38857964_MGAT3
39886	chr22:38857464-38857964_POLR2F
39819	chr22:38857464-38857964_LGALS1
39806	chr22:38857464-38857964_SH3BP1
39832	chr22:38857464-38857964_TRIOBP
40075	chr22:38857464-38857964_DNAL4
40029	chr22:38857464-38857964_JOSD1
39845	chr22:38857464-38857964_GCAT
40059	chr22:38857464-38857964_SUN2
40014	chr22:38857464-38857964_TOMM22
39858	chr22:38857464-38857964_ANKRD54
39872	chr22:38857464-38857964_EIF3L
40121	chr22:38857464-38857964_APOBEC3F
39984	chr22:38857464-38857964_DMC1
39766	chr22:38857464-38857964_CARD10
39793	chr22:38857464-38857964_GGA1
40230	chr22:38910539-38911039_SYNGR1
40184	chr22:38910539-38911039_APOBEC3D
40200	chr22:38910539-38911039_APOBEC3C
40060	chr22:38910539-38911039_SUN2
39930	chr22:38910539-38911039_MAFF
39985	chr22:38910539-38911039_DMC1
39833	chr22:38910539-38911039_TRIOBP
39859	chr22:38910539-38911039_ANKRD54
40091	chr22:38910539-38911039_NPTXR
40045	chr22:38910539-38911039_GTPBP1
40000	chr22:38910539-38911039_CBY1
39946	chr22:38910539-38911039_CSNK1E
40138	chr22:38910539-38911039_APOBEC3B
40153	chr22:38910539-38911039_CBX6
39767	chr22:38910539-38911039_CARD10
39780	chr22:38910539-38911039_MICALL1
39820	chr22:38910539-38911039_LGALS1
40122	chr22:38910539-38911039_APOBEC3F
39807	chr22:38910539-38911039_SH3BP1
39958	chr22:39242872-39243372_KDELR3
39939	chr22:39242872-39243372_TMEM184B
40061	chr22:39242872-39243372_SUN2
40077	chr22:39242872-39243372_DNAL4
39931	chr22:39242872-39243372_MAFF
40092	chr22:39242872-39243372_NPTXR
39860	chr22:39242872-39243372_ANKRD54
40139	chr22:39242872-39243372_APOBEC3B
40285	chr22:39242872-39243372_ATF4
39986	chr22:39242872-39243372_DMC1
40031	chr22:39242872-39243372_JOSD1
40124	chr22:39670149-39670649_APOBEC3F
39948	chr22:39670149-39670649_CSNK1E
40247	chr22:39670149-39670649_TAB1
40017	chr22:39670149-39670649_TOMM22
40232	chr22:39670149-39670649_SYNGR1
40186	chr22:39670149-39670649_APOBEC3D
40093	chr22:39670149-39670649_NPTXR
40108	chr22:39670149-39670649_CBX7
40202	chr22:39670149-39670649_APOBEC3C
40309	chr22:39670149-39670649_GRAP2
40286	chr22:39670149-39670649_ATF4
40078	chr22:39670149-39670649_DNAL4
40274	chr22:39670149-39670649_MIEF1
40062	chr22:39670149-39670649_SUN2
40323	chr22:39670149-39670649_TNRC6B
40275	chr22:39677167-39677667_MIEF1
40324	chr22:39677167-39677667_TNRC6B
40287	chr22:39677167-39677667_ATF4
39974	chr22:39677167-39677667_DDX17
40141	chr22:39677167-39677667_APOBEC3B
39960	chr22:39677167-39677667_KDELR3
40109	chr22:39677167-39677667_CBX7
40094	chr22:39677167-39677667_NPTXR
40187	chr22:39677167-39677667_APOBEC3D
40125	chr22:39677167-39677667_APOBEC3F
40033	chr22:39677167-39677667_JOSD1
39949	chr22:39677167-39677667_CSNK1E
40018	chr22:39677167-39677667_TOMM22
40233	chr22:39677167-39677667_SYNGR1
40004	chr22:39679444-39679944_CBY1
40110	chr22:39679444-39679944_CBX7
40126	chr22:39679444-39679944_APOBEC3F
40095	chr22:39679444-39679944_NPTXR
40049	chr22:39679444-39679944_GTPBP1
40034	chr22:39679444-39679944_JOSD1
40019	chr22:39679444-39679944_TOMM22
40300	chr22:39679444-39679944_RPS19BP1
39950	chr22:39679444-39679944_CSNK1E
40142	chr22:39679444-39679944_APOBEC3B
40263	chr22:39679444-39679944_MGAT3
40188	chr22:39679444-39679944_APOBEC3D
40249	chr22:39679444-39679944_TAB1
40157	chr22:39679444-39679944_CBX6
39990	chr22:39683281-39683781_DMC1
40065	chr22:39683281-39683781_SUN2
40189	chr22:39683281-39683781_APOBEC3D
40250	chr22:39683281-39683781_TAB1
40096	chr22:39683281-39683781_NPTXR
39951	chr22:39683281-39683781_CSNK1E
40326	chr22:39683281-39683781_TNRC6B
40081	chr22:39683281-39683781_DNAL4
40220	chr22:39683281-39683781_RPL3
40158	chr22:39683281-39683781_CBX6
40050	chr22:39683281-39683781_GTPBP1
40235	chr22:39683281-39683781_SYNGR1
40301	chr22:39683281-39683781_RPS19BP1
40251	chr22:39739471-39739971_TAB1
40021	chr22:39739471-39739971_TOMM22
40236	chr22:39739471-39739971_SYNGR1
40036	chr22:39739471-39739971_JOSD1
40128	chr22:39739471-39739971_APOBEC3F
40082	chr22:39739471-39739971_DNAL4
39991	chr22:39739471-39739971_DMC1
40097	chr22:39739471-39739971_NPTXR
40265	chr22:39739471-39739971_MGAT3
40067	chr22:39842208-39842708_SUN2
40207	chr22:39842208-39842708_APOBEC3C
40191	chr22:39842208-39842708_APOBEC3D
40083	chr22:39842208-39842708_DNAL4
40145	chr22:39842208-39842708_APOBEC3B
40129	chr22:39842208-39842708_APOBEC3F
40266	chr22:39842208-39842708_MGAT3
40337	chr22:39842208-39842708_SGSM3
40314	chr22:39842208-39842708_GRAP2
40279	chr22:39842208-39842708_MIEF1
40346	chr22:39842208-39842708_MKL1
40037	chr22:39842208-39842708_JOSD1
40222	chr22:39842208-39842708_RPL3
39964	chr22:39842208-39842708_KDELR3
40267	chr22:39848621-39849121_MGAT3
40223	chr22:39848621-39849121_RPL3
40130	chr22:39848621-39849121_APOBEC3F
40114	chr22:39848621-39849121_CBX7
40280	chr22:39848621-39849121_MIEF1
40304	chr22:39848621-39849121_RPS19BP1
39965	chr22:39848621-39849121_KDELR3
40315	chr22:39848621-39849121_GRAP2
40038	chr22:39848621-39849121_JOSD1
40359	chr22:39848621-39849121_ADSL
40292	chr22:39848621-39849121_ATF4
40238	chr22:39848621-39849121_SYNGR1
40023	chr22:39848621-39849121_TOMM22
40338	chr22:39848621-39849121_SGSM3
40069	chr22:39953292-39953792_SUN2
40009	chr22:39953292-39953792_CBY1
40024	chr22:39953292-39953792_TOMM22
40100	chr22:39953292-39953792_NPTXR
40039	chr22:39953292-39953792_JOSD1
40162	chr22:39953292-39953792_CBX6
40305	chr22:39953292-39953792_RPS19BP1
40239	chr22:39953292-39953792_SYNGR1
40193	chr22:39953292-39953792_APOBEC3D
40147	chr22:39953292-39953792_APOBEC3B
40293	chr22:39953292-39953792_ATF4
40339	chr22:39953292-39953792_SGSM3
40330	chr22:39953292-39953792_TNRC6B
40254	chr22:39953292-39953792_TAB1
40306	chr22:39955697-39956197_RPS19BP1
40010	chr22:39955697-39956197_CBY1
40194	chr22:39955697-39956197_APOBEC3D
40349	chr22:39955697-39956197_MKL1
40101	chr22:39955697-39956197_NPTXR
40340	chr22:39955697-39956197_SGSM3
40148	chr22:39955697-39956197_APOBEC3B
40086	chr22:39955697-39956197_DNAL4
40331	chr22:39955697-39956197_TNRC6B
40055	chr22:39955697-39956197_GTPBP1
40132	chr22:39955697-39956197_APOBEC3F
40255	chr22:39955697-39956197_TAB1
40361	chr22:39955697-39956197_ADSL
40269	chr22:39955697-39956197_MGAT3
40240	chr22:39955697-39956197_SYNGR1
40294	chr22:39955697-39956197_ATF4
40295	chr22:40119770-40120270_ATF4
40283	chr22:40119770-40120270_MIEF1
40307	chr22:40119770-40120270_RPS19BP1
40102	chr22:40119770-40120270_NPTXR
40179	chr22:40119770-40120270_APOBEC3G
40133	chr22:40119770-40120270_APOBEC3F
40211	chr22:40119770-40120270_APOBEC3C
40241	chr22:40119770-40120270_SYNGR1
40362	chr22:40119770-40120270_ADSL
40350	chr22:40119770-40120270_MKL1
40257	chr22:40384493-40384993_TAB1
40363	chr22:40384493-40384993_ADSL
40180	chr22:40384493-40384993_APOBEC3G
40271	chr22:40384493-40384993_MGAT3
40134	chr22:40384493-40384993_APOBEC3F
40242	chr22:40384493-40384993_SYNGR1
40227	chr22:40384493-40384993_RPL3
40284	chr22:40384493-40384993_MIEF1
40212	chr22:40384493-40384993_APOBEC3C
40308	chr22:40384493-40384993_RPS19BP1
40342	chr22:40384493-40384993_SGSM3
40319	chr22:40384493-40384993_GRAP2
40568	chr22:41047902-41048402_PMM1
40505	chr22:41047902-41048402_EP300
40559	chr22:41047902-41048402_POLR3H
40514	chr22:41047902-41048402_L3MBTL2
40368	chr22:41047902-41048402_SLC25A17
40364	chr22:41047902-41048402_ADSL
40386	chr22:41047902-41048402_RBX1
40577	chr22:41047902-41048402_XRCC6
40550	chr22:41047902-41048402_ACO2
40487	chr22:41047902-41048402_DESI1
40532	chr22:41047902-41048402_ZC3H7B
40396	chr22:41047902-41048402_XPNPEP3
40352	chr22:41047902-41048402_MKL1
40541	chr22:41047902-41048402_PHF5A
40334	chr22:41047902-41048402_TNRC6B
40488	chr22:41050565-41051065_DESI1
40497	chr22:41050565-41051065_TOB2
40506	chr22:41050565-41051065_EP300
40542	chr22:41050565-41051065_PHF5A
40560	chr22:41050565-41051065_POLR3H
40365	chr22:41050565-41051065_ADSL
40515	chr22:41050565-41051065_L3MBTL2
40344	chr22:41050565-41051065_SGSM3
40569	chr22:41050565-41051065_PMM1
40335	chr22:41050565-41051065_TNRC6B
40345	chr22:41107510-41108010_SGSM3
40570	chr22:41107510-41108010_PMM1
40552	chr22:41107510-41108010_ACO2
40561	chr22:41107510-41108010_POLR3H
40322	chr22:41107510-41108010_GRAP2
40398	chr22:41107510-41108010_XPNPEP3
40379	chr22:41107510-41108010_ST13
40366	chr22:41107510-41108010_ADSL
40516	chr22:41107510-41108010_L3MBTL2
40525	chr22:41107510-41108010_RANGAP1
40336	chr22:41107510-41108010_TNRC6B
40507	chr22:41107510-41108010_EP300
40354	chr22:41107510-41108010_MKL1
40534	chr22:41107510-41108010_ZC3H7B
40544	chr22:41808749-41809249_PHF5A
40517	chr22:41808749-41809249_L3MBTL2
40553	chr22:41808749-41809249_ACO2
40355	chr22:41808749-41809249_MKL1
40526	chr22:41808749-41809249_RANGAP1
40627	chr22:41808749-41809249_SMDT1
40634	chr22:41808749-41809249_NDUFA6
40613	chr22:41808749-41809249_CCDC134
40606	chr22:41808749-41809249_TNFRSF13C
40389	chr22:41808749-41809249_RBX1
40499	chr22:41808749-41809249_TOB2
40598	chr22:41808749-41809249_TCF20
40648	chr22:41808749-41809249_NAGA
40399	chr22:41808749-41809249_XPNPEP3
40380	chr22:41808749-41809249_ST13
40490	chr22:41808749-41809249_DESI1
40587	chr22:41808749-41809249_C22orf46
40620	chr22:41808749-41809249_CENPM
40381	chr22:41809710-41810210_ST13
40372	chr22:41809710-41810210_SLC25A17
40491	chr22:41809710-41810210_DESI1
40390	chr22:41809710-41810210_RBX1
40356	chr22:41809710-41810210_MKL1
40509	chr22:41809710-41810210_EP300
40614	chr22:41809710-41810210_CCDC134
40635	chr22:41809710-41810210_NDUFA6
40628	chr22:41809710-41810210_SMDT1
40621	chr22:41809710-41810210_CENPM
40649	chr22:41809710-41810210_NAGA
40607	chr22:41809710-41810210_TNFRSF13C
40599	chr22:41809710-41810210_TCF20
40588	chr22:41809710-41810210_C22orf46
40563	chr22:41809710-41810210_POLR3H
40554	chr22:41809710-41810210_ACO2
40581	chr22:41809710-41810210_XRCC6
40527	chr22:41809710-41810210_RANGAP1
40536	chr22:41809710-41810210_ZC3H7B
40545	chr22:41809710-41810210_PHF5A
40357	chr22:41844348-41844848_MKL1
40546	chr22:41844348-41844848_PHF5A
